miner,epoch,param.penalty,param.gasreward,param.wincount,block_reward,total_reward,penalty,reward_payable
t01001,1487,0,0,3,16475496508204378064,16475496508204378064,0,16475496508204378064
t01001,1488,0,1576286697,2,10983665624937866978,10983665626514153675,0,10983665626514153675
t01002,1488,0,0,1,5491832812468933489,5491832812468933489,0,5491832812468933489
t01002,1489,0,281400336,2,10983666147364984220,10983666147646384556,0,10983666147646384556
t01000,1489,0,0,2,10983666147364984220,10983666147364984220,0,10983666147364984220
t01342,1489,0,0,1,5491833073682492110,5491833073682492110,0,5491833073682492110
t01002,1490,0,281400336,3,16475497713564521293,16475497713845921629,0,16475497713845921629
t01000,1490,0,0,1,5491832571188173764,5491832571188173764,0,5491832571188173764
t01001,1490,0,0,1,5491832571188173764,5491832571188173764,0,5491832571188173764
t01002,1491,0,6177781495,1,5491832068693901407,5491832074871682902,0,5491832074871682902
t01000,1491,0,0,1,5491832068693901407,5491832068693901407,0,5491832068693901407
t01002,1492,0,4157403813,1,5491836912155135466,5491836916312539279,0,5491836916312539279
t01001,1492,0,0,2,10983673824310270932,10983673824310270932,0,10983673824310270932
t01000,1492,0,0,1,5491836912155135466,5491836912155135466,0,5491836912155135466
t01002,1493,0,1883992359,3,16475519539039824249,16475519540923816608,0,16475519540923816608
t01002,1494,0,3869716027,1,5491840489414357879,5491840493284073906,0,5491840493284073906
t01000,1494,0,0,3,16475521468243073637,16475521468243073637,0,16475521468243073637
t01001,1494,0,0,1,5491840489414357879,5491840489414357879,0,5491840489414357879
t01002,1495,0,4660671178,1,5491840750628192182,5491840755288863360,0,5491840755288863360
t01001,1496,0,2419899322,1,5491843684819802563,5491843687239701885,0,5491843687239701885
t01000,1496,0,0,1,5491843684819802563,5491843684819802563,0,5491843684819802563
t01002,1496,0,0,1,5491843684819802563,5491843684819802563,0,5491843684819802563
t01000,1497,0,2035572939,2,10983689419483303259,10983689421518876198,0,10983689421518876198
t01002,1497,0,0,2,10983689419483303259,10983689419483303259,0,10983689419483303259
t01002,1498,0,2008968395,2,10983688414495401785,10983688416504370180,0,10983688416504370180
t01000,1498,0,0,1,5491844207247700892,5491844207247700892,0,5491844207247700892
t01001,1498,0,0,2,10983688414495401785,10983688414495401785,0,10983688414495401785
t01002,1499,0,1850407819,2,10983690464339283754,10983690466189691573,0,10983690466189691573
t01001,1499,0,0,2,10983690464339283754,10983690464339283754,0,10983690464339283754
t01000,1499,0,0,3,16475535696508925631,16475535696508925631,0,16475535696508925631
t01000,1500,0,1186476148,1,5491845875237667376,5491845876424143524,0,5491845876424143524
t01001,1500,0,0,4,21967383500950669507,21967383500950669507,0,21967383500950669507
t01002,1500,0,0,2,10983691750475334753,10983691750475334753,0,10983691750475334753
t01002,1501,0,3177238541,6,32951074527586895878,32951074530764134419,0,32951074530764134419
t01000,1501,0,0,1,5491845754597815979,5491845754597815979,0,5491845754597815979
t01001,1501,0,0,2,10983691509195631959,10983691509195631959,0,10983691509195631959
t01000,1502,0,3299631895,2,10983698904995249564,10983698908294881459,0,10983698908294881459
t01001,1502,0,0,2,10983698904995249564,10983698904995249564,0,10983698904995249564
t01002,1502,0,150986088,3,16475548357492874346,16475548357643860434,0,16475548357643860434
t01001,1503,0,2439573037,3,16475560596754322607,16475560599193895644,0,16475560599193895644
t01000,1503,0,0,1,5491853532251440869,5491853532251440869,0,5491853532251440869
t01002,1503,0,0,1,5491853532251440869,5491853532251440869,0,5491853532251440869
t01000,1504,0,4406480110,5,27459278513677478687,27459278518083958797,0,27459278518083958797
t01001,1504,0,0,4,21967422810941982949,21967422810941982949,0,21967422810941982949
t01342,1505,0,3901965864,2,10983718801270884319,10983718805172850183,0,10983718805172850183
t01001,1505,0,0,2,10983718801270884319,10983718801270884319,0,10983718801270884319
t01002,1505,0,0,3,16475578201906326479,16475578201906326479,0,16475578201906326479
t01000,1505,0,0,3,16475578201906326479,16475578201906326479,0,16475578201906326479
t01000,1506,0,3592865375,2,10983723142239177636,10983723145832043011,0,10983723145832043011
t01001,1507,0,11471853186,2,10983729010623408387,10983729022095261573,0,10983729022095261573
t01002,1507,0,0,2,10983729010623408387,10983729010623408387,0,10983729010623408387
t01000,1508,0,3351585739,1,5491868203211788256,5491868206563373995,0,5491868206563373995
t01001,1508,0,0,2,10983736406423576512,10983736406423576512,0,10983736406423576512
t01002,1509,0,2856857443,1,5491869228134188410,5491869230991045853,0,5491869230991045853
t01001,1510,0,2752483224,2,10983742033529114586,10983742036281597810,0,10983742036281597810
t01000,1510,0,0,1,5491871016764557293,5491871016764557293,0,5491871016764557293
t01001,1511,0,2822216734,4,21967494276411579491,21967494279233796225,0,21967494279233796225
t01342,1512,0,1859148925,1,5491876503295239735,5491876505154388660,0,5491876505154388660
t01000,1512,0,0,4,21967506013180958940,21967506013180958940,0,21967506013180958940
t01001,1512,0,0,2,10983753006590479470,10983753006590479470,0,10983753006590479470
t01000,1513,0,42552878,1,5491877910071784960,5491877910114337838,0,5491877910114337838
t01002,1513,0,0,1,5491877910071784960,5491877910071784960,0,5491877910071784960
t01001,1513,0,0,4,21967511640287139840,21967511640287139840,0,21967511640287139840
t01342,1514,0,6150848311,1,5491877407578569231,5491877413729417542,0,5491877413729417542
t01000,1514,0,0,2,10983754815157138462,10983754815157138462,0,10983754815157138462
t01000,1515,0,10881138772,1,5491886451434433821,5491886462315572593,0,5491886462315572593
t01002,1515,0,0,1,5491886451434433821,5491886451434433821,0,5491886451434433821
t01001,1516,0,2855034880,3,16475668156880886609,16475668159735921489,0,16475668159735921489
t01002,1516,0,0,1,5491889385626962203,5491889385626962203,0,5491889385626962203
t01000,1516,0,0,1,5491889385626962203,5491889385626962203,0,5491889385626962203
t01000,1517,0,3980520683,3,16475678105020493506,16475678109001014189,0,16475678109001014189
t01002,1517,0,0,1,5491892701673497835,5491892701673497835,0,5491892701673497835
t01001,1517,0,24110149,1,5491892701673497835,5491892701697607984,0,5491892701697607984
t01002,1518,0,4856696053,1,5491897163281963426,5491897168138659479,0,5491897168138659479
t01000,1518,0,0,1,5491897163281963426,5491897163281963426,0,5491897163281963426
t01002,1519,0,3882529909,4,21967614136641126572,21967614140523656481,0,21967614140523656481
t01000,1519,0,0,2,10983807068320563286,10983807068320563286,0,10983807068320563286
t01001,1519,0,0,2,10983807068320563286,10983807068320563286,0,10983807068320563286
t01001,1520,0,5915773464,1,5491908759476761578,5491908765392535042,0,5491908765392535042
t01000,1520,0,0,3,16475726278430284734,16475726278430284734,0,16475726278430284734
t01002,1520,0,22966329,3,16475726278430284734,16475726278453251063,0,16475726278453251063
t01002,1521,0,5391839626,3,16475746536627398177,16475746542019237803,0,16475746542019237803
t01000,1521,0,0,2,10983831024418265451,10983831024418265451,0,10983831024418265451
t01001,1521,0,0,2,10983831024418265451,10983831024418265451,0,10983831024418265451
t01002,1522,0,4652581552,1,5491922646795510985,5491922651448092537,0,5491922651448092537
t01000,1522,0,466036363,6,32951535880773065910,32951535881239102273,0,32951535881239102273
t01001,1522,0,0,5,27459613233977554925,27459613233977554925,0,27459613233977554925
t01001,1523,0,16912148634,4,21967716070696049250,21967716087608197884,0,21967716087608197884
t01002,1523,0,157171247,2,10983858035348024625,10983858035505195872,0,10983858035505195872
t01000,1523,0,0,1,5491929017674012312,5491929017674012312,0,5491929017674012312
t01000,1524,0,281400336,5,27459642575906276648,27459642576187676984,0,27459642576187676984
t01001,1524,0,0,1,5491928515181255329,5491928515181255329,0,5491928515181255329
t01002,1525,0,282234796,1,5491928012688544335,5491928012970779131,0,5491928012970779131
t01001,1525,0,0,2,10983856025377088670,10983856025377088670,0,10983856025377088670
t01000,1526,0,5827606485,2,10983855020391758658,10983855026219365143,0,10983855026219365143
t01001,1526,0,0,3,16475782530587637987,16475782530587637987,0,16475782530587637987
t01002,1526,0,0,2,10983855020391758658,10983855020391758658,0,10983855020391758658
t01000,1527,0,4528132224,1,5491930062534950921,5491930067063083145,0,5491930067063083145
t01002,1527,0,0,3,16475790187604852764,16475790187604852764,0,16475790187604852764
t01001,1527,0,0,1,5491930062534950921,5491930062534950921,0,5491930062534950921
t01002,1528,0,5153308333,1,5491932614874068407,5491932620027376740,0,5491932620027376740
t01342,1528,0,23085559,1,5491932614874068407,5491932614897153966,0,5491932614897153966
t01001,1528,0,0,1,5491932614874068407,5491932614874068407,0,5491932614874068407
t01000,1528,0,0,2,10983865229748136814,10983865229748136814,0,10983865229748136814
t01001,1529,0,6120241527,3,16475818102820418862,16475818108940660389,0,16475818108940660389
t01002,1529,0,0,2,10983878735213612574,10983878735213612574,0,10983878735213612574
t01342,1529,0,0,1,5491939367606806287,5491939367606806287,0,5491939367606806287
t01002,1530,0,11399842908,1,5491948793317319128,5491948804717162036,0,5491948804717162036
t01002,1531,0,6128628920,1,5491949436386767509,5491949442515396429,0,5491949442515396429
t01000,1531,0,0,2,10983898872773535018,10983898872773535018,0,10983898872773535018
t01001,1531,0,140296088,2,10983898872773535018,10983898872913831106,0,10983898872913831106
t01000,1532,0,3796320466,1,5491951988726068373,5491951992522388839,0,5491951992522388839
t01002,1532,0,0,1,5491951988726068373,5491951988726068373,0,5491951988726068373
t01001,1533,0,281400336,2,10983903736175372028,10983903736456772364,0,10983903736456772364
t01000,1533,0,0,1,5491951868087686014,5491951868087686014,0,5491951868087686014
t01342,1534,0,5620871525,1,5491951365595388333,5491951371216259858,0,5491951371216259858
t01000,1534,0,186072746,1,5491951365595388333,5491951365781461079,0,5491951365781461079
t01001,1535,0,6269949232,2,10983909363285499164,10983909369555448396,0,10983909369555448396
t01002,1535,0,0,1,5491954681642749582,5491954681642749582,0,5491954681642749582
t01000,1536,0,3764645271,4,21967822826265555830,21967822830030201101,0,21967822830030201101
t01000,1537,0,282234796,1,5491958258905919417,5491958259188154213,0,5491958259188154213
t01001,1537,0,0,1,5491958258905919417,5491958258905919417,0,5491958258905919417
t01002,1538,0,2971215844,2,10983915512827611024,10983915515798826868,0,10983915515798826868
t01001,1538,0,0,5,27459788782069027561,27459788782069027561,0,27459788782069027561
t01000,1538,0,0,1,5491957756413805512,5491957756413805512,0,5491957756413805512
t01342,1539,0,1791706383,1,5491960308753427819,5491960310545134202,0,5491960310545134202
t01001,1539,0,0,1,5491960308753427819,5491960308753427819,0,5491960308753427819
t01002,1539,0,0,1,5491960308753427819,5491960308753427819,0,5491960308753427819
t01001,1540,0,3693213829,1,5491962097385173469,5491962101078387298,0,5491962101078387298
t01000,1540,0,0,1,5491962097385173469,5491962097385173469,0,5491962097385173469
t01001,1541,0,38827758,2,10983924717202239910,10983924717241067668,0,10983924717241067668
t01001,1542,0,39579758,2,10983923712218379748,10983923712257959506,0,10983923712257959506
t01000,1542,0,0,2,10983923712218379748,10983923712218379748,0,10983923712218379748
t01002,1542,0,0,1,5491961856109189874,5491961856109189874,0,5491961856109189874
t01001,1543,0,6076987437,2,10983922707234611563,10983922713311599000,0,10983922713311599000
t01000,1543,0,22771329,2,10983922707234611563,10983922707257382892,0,10983922707257382892
t01002,1543,0,0,2,10983922707234611563,10983922707234611563,0,10983922707234611563
t01001,1544,0,6247782406,3,16475898591242775849,16475898597490558255,0,16475898597490558255
t01000,1545,0,4033691619,4,21967870415435757282,21967870419469448901,0,21967870419469448901
t01002,1545,0,0,3,16475902811576817961,16475902811576817961,0,16475902811576817961
t01001,1545,0,0,1,5491967603858939320,5491967603858939320,0,5491967603858939320
t01000,1546,0,2226327804,2,10983935730150231074,10983935732376558878,0,10983935732376558878
t01002,1546,0,0,1,5491967865075115537,5491967865075115537,0,5491967865075115537
t01342,1546,0,215098845,1,5491967865075115537,5491967865290214382,0,5491967865290214382
t01000,1547,0,2253267450,1,5491969653707182698,5491969655960450148,0,5491969655960450148
t01002,1548,0,1988474810,3,16475910890332236151,16475910892320710961,0,16475910892320710961
t01125,1548,0,9130074905,1,5491970296777412050,5491970305907486955,0,5491970305907486955
t01342,1548,0,0,1,5491970296777412050,5491970296777412050,0,5491970296777412050
t01001,1548,0,0,1,5491970296777412050,5491970296777412050,0,5491970296777412050
t01002,1549,0,771104688,2,10983943407111219657,10983943407882324345,0,10983943407882324345
t01000,1549,0,15154829,2,10983943407111219657,10983943407126374486,0,10983943407126374486
t01001,1550,0,3720021948,3,16475914748754025805,16475914752474047753,0,16475914752474047753
t01002,1550,0,0,2,10983943165836017203,10983943165836017203,0,10983943165836017203
t01001,1551,0,3068234026,2,10983943688268829160,10983943691337063186,0,10983943691337063186
t01002,1551,0,148898088,1,5491971844134414580,5491971844283312668,0,5491971844283312668
t01000,1551,0,0,2,10983943688268829160,10983943688268829160,0,10983943688268829160
t01001,1552,0,1614314392,2,10983945738117577942,10983945739731892334,0,10983945739731892334
t01002,1552,0,0,4,21967891476235155884,21967891476235155884,0,21967891476235155884
t01001,1553,0,810749496,3,16475920536387744242,16475920537198493738,0,16475920537198493738
t01342,1553,0,0,1,5491973512129248080,5491973512129248080,0,5491973512129248080
t01000,1553,0,0,1,5491973512129248080,5491973512129248080,0,5491973512129248080
t01002,1553,0,0,5,27459867560646240404,27459867560646240404,0,27459867560646240404
t01002,1554,0,1066867948,3,16475921320037375776,16475921321104243724,0,16475921321104243724
t01001,1554,0,0,3,16475921320037375776,16475921320037375776,0,16475921320037375776
t01000,1555,0,1369841179,2,10983948069124763466,10983948070494604645,0,10983948070494604645
t01342,1555,0,0,1,5491974034562381733,5491974034562381733,0,5491974034562381733
t01001,1556,0,3748583653,3,16475922887337052516,16475922891085636169,0,16475922891085636169
t01002,1557,0,3468344903,2,10983949113991398481,10983949117459743384,0,10983949117459743384
t01000,1557,0,0,5,27459872784978496204,27459872784978496204,0,27459872784978496204
t01001,1557,0,0,2,10983949113991398481,10983949113991398481,0,10983949113991398481
t01001,1558,0,3480761618,1,5491974054504504540,5491974057985266158,0,5491974057985266158
t01000,1558,0,0,3,16475922163513513620,16475922163513513620,0,16475922163513513620
t01002,1558,0,0,1,5491974054504504540,5491974054504504540,0,5491974054504504540
t01001,1559,0,3744451648,1,5491973933867317023,5491973937611768671,0,5491973937611768671
t01000,1559,0,0,1,5491973933867317023,5491973933867317023,0,5491973933867317023
t01002,1559,0,150946663,2,10983947867734634046,10983947867885580709,0,10983947867885580709
t01001,1560,0,4746879647,1,5491974576938097866,5491974581684977513,0,5491974581684977513
t01000,1560,0,0,1,5491974576938097866,5491974576938097866,0,5491974576938097866
t01002,1560,0,0,2,10983949153876195732,10983949153876195732,0,10983949153876195732
